common_count,discipline complementarity score
7,9.80E-05
7,9.80E-05
2,9.80E-05
3,9.79E-05
1,9.78E-05
1,9.78E-05
20,9.77E-05
3,9.77E-05
1,9.77E-05
1,9.76E-05
2,9.74E-05
3,9.74E-05
1,9.74E-05
3,9.74E-05
1,9.73E-05
3,9.72E-05
13,9.72E-05
13,9.72E-05
1,9.72E-05
3,9.72E-05
1,9.72E-05
13,9.71E-05
1,9.71E-05
4,9.70E-05
1,9.70E-05
1,9.70E-05
13,9.69E-05
8,9.69E-05
1,9.69E-05
8,9.68E-05
2,9.68E-05
3,9.67E-05
3,9.67E-05
8,9.67E-05
1,9.67E-05
1,9.67E-05
7,9.66E-05
1,9.66E-05
3,9.65E-05
8,9.65E-05
1,9.64E-05
1,9.64E-05
8,9.63E-05
3,9.63E-05
1,9.63E-05
3,9.62E-05
1,9.62E-05
8,9.61E-05
1,9.61E-05
3,9.60E-05
1,9.60E-05
3,9.60E-05
3,9.59E-05
1,9.59E-05
8,9.59E-05
5,9.58E-05
1,9.58E-05
7,9.58E-05
1,9.58E-05
7,9.56E-05
1,9.56E-05
1,9.56E-05
16,9.55E-05
8,9.55E-05
7,9.55E-05
7,9.55E-05
7,9.54E-05
7,9.54E-05
5,9.53E-05
5,9.52E-05
1,9.51E-05
5,9.50E-05
5,9.50E-05
5,9.50E-05
1,9.49E-05
12,9.48E-05
12,9.48E-05
7,9.47E-05
3,9.47E-05
7,9.47E-05
3,9.46E-05
3,9.46E-05
1,9.42E-05
3,9.40E-05
12,9.40E-05
8,9.39E-05
8,9.39E-05
8,9.39E-05
8,9.38E-05
8,9.38E-05
8,9.38E-05
3,9.37E-05
8,9.37E-05
13,9.36E-05
1,9.36E-05
8,9.36E-05
1,9.36E-05
57,9.35E-05
2,9.35E-05
1,9.35E-05
1,9.35E-05
12,9.34E-05
13,9.34E-05
8,9.33E-05
1,9.33E-05
1,9.32E-05
19,9.30E-05
3,9.30E-05
5,9.30E-05
109,9.29E-05
8,9.29E-05
1,9.27E-05
1,9.25E-05
42,9.23E-05
42,9.23E-05
1,9.22E-05
1,9.21E-05
1,9.21E-05
108,9.20E-05
1,9.20E-05
1,9.20E-05
108,9.19E-05
56,9.19E-05
8,9.19E-05
1,9.18E-05
35,9.14E-05
1,9.14E-05
8,9.13E-05
3,9.13E-05
1,9.13E-05
5,9.12E-05
8,9.12E-05
1,9.12E-05
107,9.11E-05
8,9.10E-05
8,9.10E-05
1,9.10E-05
2,9.09E-05
3,9.08E-05
8,9.08E-05
8,9.07E-05
3,9.05E-05
5,9.05E-05
5,9.05E-05
3,9.05E-05
3,9.05E-05
1,9.05E-05
5,9.04E-05
1,9.04E-05
1,9.04E-05
41,9.03E-05
55,9.03E-05
41,9.03E-05
3,9.03E-05
1,9.03E-05
3,9.02E-05
3,9.02E-05
15,9.01E-05
15,9.00E-05
3,9.00E-05
3,9.00E-05
1,9.00E-05
1,9.00E-05
1,8.99E-05
1,8.98E-05
3,8.97E-05
12,8.97E-05
1,8.97E-05
1,8.97E-05
12,8.96E-05
2,8.96E-05
15,8.96E-05
12,8.96E-05
2,8.96E-05
3,8.95E-05
1,8.95E-05
1,8.93E-05
5,8.93E-05
2,8.93E-05
1,8.92E-05
34,8.91E-05
5,8.91E-05
1,8.91E-05
1,8.91E-05
1,8.91E-05
1,8.90E-05
5,8.89E-05
1,8.89E-05
1,8.88E-05
2,8.87E-05
104,8.86E-05
1,8.86E-05
15,8.85E-05
4,8.85E-05
1,8.85E-05
1,8.84E-05
5,8.83E-05
1,8.83E-05
1,8.83E-05
1,8.82E-05
1,8.82E-05
40,8.81E-05
1,8.81E-05
1,8.81E-05
18,8.80E-05
1,8.80E-05
1,8.79E-05
7,8.79E-05
1,8.79E-05
5,8.79E-05
1,8.78E-05
103,8.77E-05
1,8.77E-05
1,8.76E-05
1,8.76E-05
5,8.76E-05
5,8.75E-05
5,8.75E-05
5,8.74E-05
1,8.74E-05
3,8.74E-05
3,8.73E-05
1,8.73E-05
3,8.72E-05
1,8.72E-05
3,8.72E-05
1,8.71E-05
5,8.71E-05
5,8.70E-05
5,8.70E-05
3,8.70E-05
1,8.70E-05
1,8.70E-05
102,8.69E-05
3,8.69E-05
11,8.69E-05
6,8.69E-05
1,8.68E-05
5,8.68E-05
6,8.68E-05
6,8.67E-05
6,8.67E-05
3,8.67E-05
5,8.67E-05
33,8.65E-05
3,8.65E-05
5,8.65E-05
3,8.65E-05
11,8.64E-05
11,8.64E-05
6,8.64E-05
1,8.62E-05
11,8.61E-05
5,8.61E-05
101,8.60E-05
6,8.60E-05
6,8.60E-05
1,8.59E-05
39,8.58E-05
3,8.58E-05
1,8.58E-05
1,8.57E-05
1,8.57E-05
6,8.56E-05
5,8.56E-05
1,8.55E-05
1,8.54E-05
52,8.53E-05
1,8.53E-05
1,8.50E-05
1,8.50E-05
5,8.49E-05
1,8.49E-05
3,8.49E-05
5,8.48E-05
7,8.47E-05
3,8.46E-05
1,8.46E-05
1,8.46E-05
3,8.45E-05
7,8.45E-05
7,8.45E-05
7,8.44E-05
5,8.44E-05
1,8.44E-05
99,8.43E-05
99,8.43E-05
6,8.43E-05
7,8.43E-05
2,8.43E-05
7,8.42E-05
2,8.42E-05
2,8.42E-05
2,8.42E-05
2,8.42E-05
3,8.41E-05
14,8.41E-05
14,8.41E-05
2,8.41E-05
1,8.41E-05
14,8.40E-05
14,8.40E-05
14,8.39E-05
2,8.38E-05
4,8.38E-05
2,8.38E-05
2,8.38E-05
51,8.37E-05
38,8.37E-05
2,8.37E-05
11,8.37E-05
17,8.36E-05
17,8.36E-05
2,8.36E-05
32,8.35E-05
6,8.35E-05
1,8.33E-05
2,8.32E-05
2,8.31E-05
6,8.31E-05
2,8.31E-05
3,8.31E-05
2,8.31E-05
2,8.29E-05
1,8.29E-05
2,8.27E-05
2,8.26E-05
2,8.25E-05
2,8.25E-05
2,8.25E-05
2,8.24E-05
2,8.24E-05
1,8.23E-05
11,8.22E-05
1,8.22E-05
7,8.22E-05
2,8.22E-05
2,8.22E-05
11,8.22E-05
1,8.22E-05
7,8.22E-05
2,8.21E-05
3,8.21E-05
11,8.21E-05
6,8.21E-05
4,8.20E-05
11,8.20E-05
1,8.20E-05
1,8.19E-05
6,8.19E-05
7,8.19E-05
4,8.19E-05
6,8.19E-05
7,8.18E-05
2,8.17E-05
2,8.16E-05
2,8.16E-05
2,8.15E-05
1,8.15E-05
6,8.15E-05
7,8.15E-05
1,8.15E-05
2,8.15E-05
1,8.15E-05
1,8.14E-05
2,8.14E-05
31,8.13E-05
6,8.11E-05
1,8.11E-05
1,8.11E-05
1,8.11E-05
2,8.10E-05
4,8.09E-05
1,8.08E-05
1,8.08E-05
2,8.08E-05
31,8.07E-05
2,8.07E-05
1,8.07E-05
1,8.07E-05
1,8.07E-05
2,8.07E-05
2,8.07E-05
1,8.06E-05
2,8.06E-05
1,8.06E-05
6,8.05E-05
5,8.05E-05
1,8.05E-05
2,8.05E-05
1,8.05E-05
6,8.04E-05
6,8.04E-05
1,8.04E-05
1,8.04E-05
1,8.04E-05
2,8.04E-05
2,8.04E-05
6,8.03E-05
2,8.03E-05
1,8.03E-05
1,8.03E-05
1,8.03E-05
2,8.02E-05
1,8.01E-05
1,8.01E-05
2,8.00E-05
2,8.00E-05
1,7.99E-05
7,7.99E-05
4,7.98E-05
7,7.98E-05
7,7.98E-05
2,7.98E-05
2,7.97E-05
3,7.96E-05
7,7.96E-05
2,7.96E-05
1,7.96E-05
2,7.96E-05
4,7.95E-05
7,7.95E-05
2,7.95E-05
7,7.95E-05
1,7.95E-05
36,7.94E-05
7,7.94E-05
2,7.94E-05
7,7.94E-05
4,7.94E-05
1,7.94E-05
1,7.94E-05
36,7.93E-05
2,7.93E-05
1,7.93E-05
1,7.93E-05
1,7.92E-05
1,7.92E-05
1,7.92E-05
2,7.92E-05
2,7.92E-05
2,7.92E-05
93,7.91E-05
1,7.91E-05
11,7.91E-05
2,7.91E-05
1,7.91E-05
10,7.91E-05
10,7.90E-05
1,7.90E-05
11,7.90E-05
11,7.90E-05
2,7.89E-05
48,7.88E-05
11,7.88E-05
1,7.88E-05
16,7.87E-05
11,7.87E-05
1,7.87E-05
30,7.86E-05
10,7.86E-05
11,7.86E-05
1,7.86E-05
48,7.85E-05
92,7.84E-05
3,7.84E-05
4,7.83E-05
3,7.83E-05
2,7.83E-05
92,7.82E-05
10,7.82E-05
1,7.82E-05
3,7.81E-05
3,7.81E-05
13,7.80E-05
13,7.80E-05
2,7.80E-05
4,7.79E-05
2,7.79E-05
3,7.79E-05
13,7.78E-05
2,7.78E-05
4,7.77E-05
2,7.77E-05
4,7.76E-05
4,7.76E-05
1,7.76E-05
3,7.76E-05
91,7.75E-05
91,7.75E-05
2,7.75E-05
2,7.75E-05
13,7.74E-05
1,7.74E-05
2,7.73E-05
3,7.73E-05
2,7.73E-05
4,7.72E-05
1,7.72E-05
1,7.72E-05
1,7.72E-05
1,7.71E-05
1,7.70E-05
2,7.70E-05
1,7.70E-05
1,7.70E-05
1,7.69E-05
1,7.68E-05
4,7.68E-05
1,7.68E-05
2,7.67E-05
1,7.67E-05
4,7.66E-05
5,7.66E-05
1,7.66E-05
4,7.66E-05
1,7.66E-05
1,7.65E-05
4,7.65E-05
1,7.65E-05
4,7.65E-05
1,7.65E-05
1,7.64E-05
1,7.64E-05
1,7.64E-05
1,7.64E-05
1,7.64E-05
1,7.64E-05
4,7.63E-05
1,7.63E-05
4,7.63E-05
1,7.63E-05
1,7.63E-05
1,7.63E-05
1,7.63E-05
4,7.63E-05
1,7.63E-05
4,7.63E-05
1,7.62E-05
1,7.62E-05
1,7.62E-05
1,7.62E-05
1,7.62E-05
1,7.61E-05
1,7.61E-05
1,7.61E-05
1,7.61E-05
1,7.61E-05
29,7.60E-05
2,7.60E-05
1,7.60E-05
29,7.60E-05
2,7.60E-05
1,7.60E-05
1,7.60E-05
1,7.60E-05
1,7.59E-05
1,7.59E-05
1,7.59E-05
2,7.59E-05
1,7.59E-05
29,7.58E-05
4,7.58E-05
1,7.58E-05
1,7.58E-05
1,7.58E-05
4,7.58E-05
1,7.58E-05
2,7.58E-05
1,7.58E-05
1,7.58E-05
4,7.58E-05
2,7.57E-05
1,7.57E-05
4,7.56E-05
1,7.56E-05
3,7.56E-05
46,7.55E-05
1,7.55E-05
1,7.55E-05
2,7.55E-05
1,7.54E-05
1,7.54E-05
1,7.54E-05
1,7.54E-05
1,7.54E-05
1,7.53E-05
1,7.53E-05
3,7.52E-05
1,7.52E-05
1,7.52E-05
2,7.51E-05
1,7.51E-05
4,7.51E-05
1,7.51E-05
1,7.51E-05
1,7.51E-05
1,7.50E-05
1,7.50E-05
1,7.50E-05
1,7.50E-05
34,7.49E-05
2,7.49E-05
1,7.49E-05
1,7.49E-05
1,7.49E-05
1,7.49E-05
1,7.48E-05
10,7.48E-05
1,7.48E-05
1,7.48E-05
10,7.48E-05
1,7.48E-05
1,7.48E-05
10,7.48E-05
1,7.48E-05
1,7.48E-05
10,7.47E-05
10,7.47E-05
10,7.47E-05
2,7.47E-05
1,7.47E-05
1,7.47E-05
1,7.47E-05
1,7.46E-05
1,7.46E-05
1,7.46E-05
1,7.46E-05
1,7.46E-05
10,7.45E-05
4,7.45E-05
1,7.45E-05
1,7.45E-05
10,7.44E-05
1,7.44E-05
1,7.44E-05
1,7.44E-05
1,7.44E-05
1,7.43E-05
1,7.43E-05
1,7.43E-05
1,7.43E-05
1,7.42E-05
87,7.41E-05
87,7.41E-05
1,7.41E-05
1,7.41E-05
2,7.41E-05
1,7.40E-05
45,7.39E-05
1,7.39E-05
15,7.38E-05
2,7.38E-05
15,7.37E-05
1,7.37E-05
1,7.37E-05
1,7.37E-05
3,7.36E-05
1,7.36E-05
1,7.36E-05
1,7.36E-05
1,7.35E-05
1,7.35E-05
1,7.35E-05
1,7.34E-05
1,7.34E-05
28,7.34E-05
1,7.34E-05
1,7.34E-05
1,7.34E-05
1,7.33E-05
1,7.33E-05
1,7.33E-05
1,7.33E-05
1,7.32E-05
1,7.32E-05
1,7.31E-05
1,7.31E-05
1,7.31E-05
1,7.30E-05
1,7.30E-05
1,7.28E-05
1,7.28E-05
1,7.28E-05
1,7.28E-05
5,7.26E-05
1,7.26E-05
6,7.26E-05
1,7.26E-05
1,7.26E-05
1,7.26E-05
6,7.26E-05
6,7.25E-05
4,7.25E-05
6,7.25E-05
1,7.25E-05
5,7.25E-05
6,7.25E-05
1,7.25E-05
6,7.24E-05
4,7.24E-05
6,7.24E-05
6,7.24E-05
4,7.24E-05
6,7.24E-05
4,7.24E-05
5,7.23E-05
4,7.23E-05
1,7.23E-05
1,7.23E-05
5,7.23E-05
6,7.23E-05
1,7.23E-05
5,7.23E-05
44,7.22E-05
44,7.22E-05
1,7.22E-05
1,7.22E-05
1,7.22E-05
1,7.22E-05
12,7.21E-05
4,7.21E-05
1,7.21E-05
1,7.21E-05
12,7.20E-05
1,7.20E-05
2,7.20E-05
1,7.20E-05
12,7.20E-05
5,7.20E-05
1,7.20E-05
10,7.19E-05
1,7.19E-05
10,7.19E-05
10,7.19E-05
12,7.19E-05
10,7.19E-05
5,7.19E-05
10,7.19E-05
3,7.19E-05
1,7.19E-05
10,7.18E-05
5,7.18E-05
10,7.18E-05
1,7.18E-05
1,7.18E-05
1,7.18E-05
1,7.16E-05
1,7.16E-05
1,7.16E-05
2,7.16E-05
1,7.15E-05
5,7.14E-05
2,7.14E-05
12,7.14E-05
6,7.14E-05
1,7.14E-05
2,7.14E-05
1,7.14E-05
1,7.13E-05
5,7.13E-05
1,7.13E-05
5,7.13E-05
1,7.13E-05
1,7.13E-05
1,7.13E-05
9,7.12E-05
4,7.12E-05
4,7.12E-05
4,7.12E-05
4,7.12E-05
1,7.12E-05
1,7.11E-05
1,7.11E-05
9,7.11E-05
9,7.11E-05
1,7.11E-05
9,7.10E-05
1,7.10E-05
1,7.10E-05
5,7.10E-05
1,7.10E-05
1,7.10E-05
1,7.10E-05
5,7.09E-05
1,7.09E-05
1,7.09E-05
5,7.09E-05
5,7.09E-05
1,7.09E-05
1,7.09E-05
1,7.09E-05
1,7.09E-05
1,7.09E-05
1,7.09E-05
2,7.08E-05
2,7.08E-05
1,7.08E-05
27,7.07E-05
9,7.07E-05
1,7.07E-05
1,7.07E-05
1,7.07E-05
27,7.06E-05
1,7.06E-05
2,7.06E-05
32,7.05E-05
6,7.05E-05
2,7.05E-05
32,7.05E-05
6,7.05E-05
32,7.05E-05
1,7.05E-05
2,7.05E-05
2,7.04E-05
32,7.04E-05
6,7.04E-05
6,7.04E-05
6,7.04E-05
6,7.04E-05
1,7.04E-05
1,7.04E-05
1,7.04E-05
1,7.04E-05
6,7.03E-05
6,7.03E-05
2,7.03E-05
1,7.03E-05
2,7.03E-05
4,7.03E-05
4,7.02E-05
1,7.02E-05
1,7.02E-05
4,7.02E-05
1,7.02E-05
4,7.02E-05
4,7.01E-05
9,7.01E-05
2,7.01E-05
1,7.01E-05
1,7.01E-05
2,7.01E-05
6,7.00E-05
1,7.00E-05
1,7.00E-05
2,7.00E-05
2,7.00E-05
4,6.99E-05
5,6.99E-05
1,6.99E-05
4,6.99E-05
82,6.98E-05
6,6.98E-05
2,6.98E-05
82,6.98E-05
4,6.98E-05
1,6.98E-05
1,6.98E-05
6,6.98E-05
1,6.98E-05
1,6.97E-05
2,6.97E-05
1,6.97E-05
4,6.97E-05
1,6.97E-05
1,6.97E-05
2,6.96E-05
1,6.96E-05
5,6.94E-05
1,6.94E-05
4,6.94E-05
1,6.93E-05
1,6.93E-05
1,6.92E-05
1,6.91E-05
1,6.91E-05
81,6.90E-05
1,6.90E-05
1,6.90E-05
1,6.90E-05
1,6.90E-05
42,6.89E-05
42,6.89E-05
1,6.89E-05
1,6.89E-05
1,6.89E-05
1,6.88E-05
1,6.88E-05
1,6.88E-05
1,6.88E-05
1,6.87E-05
4,6.87E-05
1,6.87E-05
1,6.86E-05
1,6.86E-05
1,6.86E-05
1,6.86E-05
2,6.85E-05
1,6.85E-05
1,6.85E-05
1,6.85E-05
1,6.85E-05
6,6.84E-05
6,6.84E-05
1,6.84E-05
5,6.84E-05
6,6.84E-05
6,6.84E-05
5,6.84E-05
2,6.84E-05
1,6.84E-05
5,6.84E-05
1,6.84E-05
31,6.83E-05
6,6.83E-05
6,6.83E-05
6,6.83E-05
6,6.83E-05
1,6.83E-05
1,6.83E-05
1,6.83E-05
1,6.82E-05
80,6.82E-05
6,6.82E-05
5,6.82E-05
26,6.82E-05
26,6.81E-05
80,6.81E-05
80,6.81E-05
1,6.80E-05
1,6.78E-05
5,6.78E-05
14,6.78E-05
6,6.77E-05
1,6.77E-05
1,6.77E-05
1,6.77E-05
6,6.76E-05
1,6.76E-05
1,6.76E-05
1,6.76E-05
1,6.76E-05
1,6.76E-05
1,6.76E-05
6,6.75E-05
2,6.75E-05
2,6.74E-05
2,6.74E-05
2,6.74E-05
9,6.73E-05
1,6.73E-05
1,6.73E-05
41,6.72E-05
9,6.72E-05
2,6.72E-05
2,6.72E-05
9,6.72E-05
1,6.72E-05
2,6.72E-05
2,6.71E-05
1,6.71E-05
1,6.71E-05
1,6.71E-05
1,6.71E-05
2,6.71E-05
1,6.70E-05
1,6.70E-05
2,6.70E-05
1,6.69E-05
6,6.69E-05
2,6.69E-05
1,6.68E-05
1,6.68E-05
1,6.68E-05
1,6.68E-05
2,6.68E-05
1,6.68E-05
1,6.67E-05
1,6.66E-05
1,6.66E-05
1,6.65E-05
1,6.65E-05
1,6.65E-05
1,6.65E-05
78,6.64E-05
2,6.64E-05
1,6.64E-05
1,6.64E-05
1,6.64E-05
1,6.63E-05
1,6.63E-05
2,6.63E-05
1,6.62E-05
2,6.62E-05
1,6.62E-05
1,6.62E-05
2,6.61E-05
2,6.61E-05
30,6.61E-05
5,6.61E-05
11,6.60E-05
11,6.60E-05
1,6.60E-05
1,6.60E-05
1,6.60E-05
5,6.59E-05
1,6.59E-05
1,6.59E-05
1,6.59E-05
11,6.58E-05
1,6.58E-05
1,6.58E-05
1,6.58E-05
1,6.57E-05
1,6.57E-05
77,6.56E-05
40,6.56E-05
25,6.55E-05
25,6.55E-05
25,6.55E-05
2,6.55E-05
25,6.55E-05
1,6.54E-05
1,6.52E-05
1,6.52E-05
1,6.52E-05
11,6.51E-05
1,6.50E-05
1,6.48E-05
9,6.47E-05
1,6.47E-05
9,6.47E-05
1,6.47E-05
2,6.47E-05
2,6.46E-05
2,6.46E-05
2,6.46E-05
1,6.46E-05
2,6.46E-05
2,6.46E-05
2,6.46E-05
1,6.45E-05
2,6.45E-05
2,6.45E-05
2,6.45E-05
1,6.45E-05
2,6.45E-05
9,6.44E-05
2,6.44E-05
2,6.44E-05
1,6.44E-05
2,6.43E-05
1,6.43E-05
2,6.43E-05
2,6.43E-05
1,6.43E-05
2,6.43E-05
1,6.43E-05
1,6.43E-05
1,6.43E-05
9,6.42E-05
1,6.42E-05
2,6.42E-05
2,6.42E-05
2,6.41E-05
2,6.41E-05
2,6.41E-05
2,6.41E-05
39,6.40E-05
2,6.40E-05
13,6.40E-05
2,6.40E-05
13,6.40E-05
2,6.40E-05
1,6.40E-05
39,6.39E-05
29,6.39E-05
29,6.39E-05
29,6.39E-05
2,6.39E-05
2,6.38E-05
1,6.38E-05
1,6.37E-05
1,6.37E-05
1,6.36E-05
2,6.36E-05
2,6.35E-05
1,6.35E-05
1,6.35E-05
2,6.35E-05
2,6.34E-05
8,6.33E-05
8,6.32E-05
8,6.32E-05
1,6.32E-05
4,6.31E-05
8,6.30E-05
1,6.30E-05
24,6.29E-05
8,6.29E-05
24,6.29E-05
24,6.29E-05
1,6.29E-05
1,6.29E-05
1,6.29E-05
2,6.28E-05
1,6.28E-05
3,6.28E-05
1,6.28E-05
3,6.28E-05
1,6.27E-05
3,6.26E-05
3,6.26E-05
3,6.25E-05
3,6.25E-05
1,6.23E-05
1,6.23E-05
73,6.22E-05
73,6.22E-05
73,6.22E-05
1,6.22E-05
8,6.21E-05
1,6.21E-05
1,6.21E-05
1,6.21E-05
1,6.20E-05
2,6.20E-05
1,6.19E-05
3,6.19E-05
1,6.19E-05
1,6.19E-05
5,6.18E-05
2,6.18E-05
1,6.18E-05
1,6.18E-05
28,6.17E-05
28,6.17E-05
3,6.17E-05
1,6.17E-05
1,6.16E-05
1,6.14E-05
1,6.14E-05
1,6.11E-05
1,6.10E-05
37,6.07E-05
1,6.06E-05
5,6.06E-05
5,6.06E-05
1,6.06E-05
71,6.05E-05
71,6.05E-05
5,6.05E-05
1,6.05E-05
5,6.05E-05
5,6.04E-05
1,6.04E-05
5,6.04E-05
1,6.04E-05
5,6.03E-05
23,6.03E-05
2,6.03E-05
23,6.03E-05
5,6.03E-05
2,6.03E-05
2,6.03E-05
2,6.02E-05
10,6.01E-05
1,6.01E-05
2,6.01E-05
1,6.01E-05
10,6.00E-05
10,6.00E-05
10,5.99E-05
1,5.99E-05
1,5.99E-05
2,5.99E-05
2,5.99E-05
1,5.98E-05
8,5.98E-05
8,5.98E-05
8,5.98E-05
8,5.98E-05
1,5.98E-05
2,5.98E-05
2,5.98E-05
8,5.97E-05
2,5.97E-05
2,5.97E-05
1,5.97E-05
70,5.96E-05
1,5.96E-05
1,5.96E-05
8,5.95E-05
1,5.95E-05
1,5.95E-05
1,5.94E-05
1,5.94E-05
1,5.94E-05
1,5.94E-05
1,5.94E-05
1,5.93E-05
27,5.93E-05
2,5.93E-05
27,5.92E-05
3,5.92E-05
1,5.92E-05
36,5.91E-05
1,5.91E-05
12,5.90E-05
12,5.90E-05
12,5.90E-05
12,5.90E-05
1,5.90E-05
1,5.90E-05
2,5.89E-05
1,5.89E-05
1,5.88E-05
5,5.88E-05
1,5.88E-05
5,5.87E-05
5,5.87E-05
5,5.87E-05
1,5.86E-05
2,5.86E-05
5,5.86E-05
1,5.86E-05
5,5.86E-05
3,5.86E-05
5,5.85E-05
2,5.85E-05
2,5.85E-05
3,5.83E-05
3,5.83E-05
3,5.82E-05
2,5.82E-05
5,5.81E-05
1,5.81E-05
2,5.81E-05
2,5.81E-05
4,5.81E-05
2,5.80E-05
2,5.80E-05
4,5.80E-05
2,5.80E-05
4,5.80E-05
4,5.80E-05
2,5.80E-05
2,5.79E-05
4,5.79E-05
8,5.78E-05
2,5.78E-05
2,5.78E-05
4,5.77E-05
2,5.77E-05
5,5.77E-05
4,5.77E-05
4,5.77E-05
4,5.77E-05
1,5.77E-05
22,5.76E-05
4,5.76E-05
1,5.76E-05
2,5.76E-05
4,5.75E-05
8,5.75E-05
8,5.75E-05
35,5.74E-05
35,5.74E-05
3,5.74E-05
35,5.74E-05
3,5.74E-05
26,5.73E-05
4,5.73E-05
2,5.73E-05
26,5.73E-05
4,5.73E-05
1,5.73E-05
2,5.73E-05
2,5.73E-05
2,5.72E-05
4,5.72E-05
3,5.71E-05
67,5.71E-05
3,5.71E-05
3,5.71E-05
5,5.70E-05
5,5.70E-05
5,5.70E-05
5,5.70E-05
5,5.70E-05
5,5.70E-05
5,5.70E-05
2,5.70E-05
1,5.70E-05
5,5.69E-05
5,5.69E-05
3,5.69E-05
1,5.69E-05
5,5.69E-05
5,5.69E-05
2,5.69E-05
3,5.69E-05
8,5.69E-05
3,5.69E-05
5,5.68E-05
4,5.68E-05
5,5.68E-05
5,5.68E-05
3,5.68E-05
4,5.67E-05
4,5.66E-05
1,5.66E-05
3,5.66E-05
3,5.66E-05
2,5.66E-05
8,5.65E-05
5,5.65E-05
1,5.65E-05
5,5.64E-05
4,5.64E-05
1,5.64E-05
3,5.64E-05
5,5.63E-05
3,5.63E-05
5,5.62E-05
2,5.62E-05
2,5.62E-05
2,5.60E-05
2,5.59E-05
3,5.58E-05
3,5.56E-05
2,5.56E-05
2,5.56E-05
4,5.55E-05
7,5.54E-05
7,5.53E-05
7,5.53E-05
7,5.53E-05
2,5.52E-05
3,5.52E-05
1,5.51E-05
1,5.50E-05
5,5.50E-05
21,5.49E-05
4,5.47E-05
4,5.46E-05
4,5.46E-05
4,5.46E-05
4,5.46E-05
1,5.46E-05
3,5.44E-05
4,5.44E-05
3,5.44E-05
3,5.43E-05
2,5.43E-05
4,5.43E-05
4,5.43E-05
3,5.43E-05
4,5.43E-05
1,5.43E-05
4,5.43E-05
3,5.43E-05
3,5.43E-05
3,5.43E-05
3,5.43E-05
1,5.42E-05
1,5.42E-05
3,5.42E-05
33,5.41E-05
11,5.41E-05
11,5.41E-05
9,5.41E-05
1,5.41E-05
11,5.41E-05
11,5.41E-05
1,5.41E-05
1,5.41E-05
3,5.41E-05
3,5.41E-05
11,5.41E-05
3,5.41E-05
11,5.40E-05
1,5.40E-05
9,5.40E-05
1,5.40E-05
9,5.40E-05
3,5.40E-05
1,5.39E-05
9,5.39E-05
11,5.39E-05
1,5.39E-05
1,5.39E-05
63,5.37E-05
2,5.37E-05
1,5.37E-05
4,5.36E-05
1,5.36E-05
1,5.36E-05
1,5.36E-05
1,5.35E-05
3,5.34E-05
1,5.34E-05
3,5.34E-05
1,5.34E-05
3,5.33E-05
1,5.33E-05
2,5.32E-05
1,5.31E-05
1,5.31E-05
1,5.30E-05
1,5.30E-05
1,5.30E-05
3,5.30E-05
3,5.30E-05
24,5.29E-05
24,5.29E-05
24,5.29E-05
24,5.29E-05
24,5.29E-05
62,5.28E-05
1,5.28E-05
1,5.28E-05
1,5.27E-05
3,5.27E-05
3,5.27E-05
3,5.27E-05
1,5.27E-05
3,5.27E-05
3,5.26E-05
24,5.26E-05
1,5.26E-05
1,5.26E-05
32,5.25E-05
3,5.25E-05
1,5.25E-05
3,5.25E-05
3,5.25E-05
3,5.25E-05
1,5.25E-05
3,5.24E-05
20,5.24E-05
3,5.24E-05
7,5.23E-05
7,5.23E-05
7,5.23E-05
7,5.23E-05
7,5.23E-05
3,5.23E-05
1,5.23E-05
2,5.22E-05
20,5.22E-05
7,5.22E-05
7,5.22E-05
1,5.22E-05
2,5.22E-05
2,5.21E-05
2,5.21E-05
2,5.21E-05
7,5.21E-05
2,5.21E-05
2,5.21E-05
61,5.20E-05
2,5.20E-05
1,5.20E-05
3,5.20E-05
1,5.20E-05
4,5.20E-05
3,5.20E-05
1,5.20E-05
2,5.19E-05
2,5.19E-05
1,5.19E-05
2,5.18E-05
2,5.18E-05
1,5.17E-05
2,5.15E-05
2,5.15E-05
1,5.14E-05
1,5.14E-05
1,5.14E-05
1,5.14E-05
1,5.14E-05
7,5.11E-05
60,5.11E-05
2,5.10E-05
31,5.09E-05
31,5.09E-05
31,5.09E-05
31,5.09E-05
23,5.07E-05
23,5.07E-05
23,5.07E-05
3,5.07E-05
3,5.06E-05
3,5.06E-05
7,5.04E-05
1,5.04E-05
3,5.04E-05
7,5.04E-05
1,5.04E-05
2,5.04E-05
59,5.03E-05
59,5.03E-05
7,5.03E-05
1,5.03E-05
1,5.03E-05
7,5.03E-05
7,5.03E-05
1,5.03E-05
1,5.03E-05
1,5.03E-05
1,5.03E-05
7,5.02E-05
1,4.99E-05
19,4.98E-05
19,4.98E-05
19,4.98E-05
19,4.98E-05
1,4.98E-05
1,4.98E-05
1,4.97E-05
19,4.97E-05
1,4.97E-05
7,4.96E-05
7,4.95E-05
7,4.95E-05
2,4.95E-05
1,4.93E-05
10,4.92E-05
10,4.92E-05
30,4.92E-05
10,4.92E-05
10,4.92E-05
10,4.91E-05
10,4.91E-05
30,4.90E-05
10,4.90E-05
1,4.90E-05
57,4.86E-05
57,4.86E-05
22,4.85E-05
22,4.85E-05
